text,created_at,retweet_count,favorite_count,is_retweet
In case the Kurds or Turkey lose control the United States has already taken the 2 ISIS militants tied to beheadings in Syria known as the Beetles out of that country and into a secure location controlled by the U.S. They are the worst of the worst!,10-10-2019 04:16:36,17112,76531,false
Impeached for what having created the greatest Economy in the history of our Country building our strongest ever Military Cutting Taxes too much? https://t.co/LWxfEcRmj4,10-10-2019 03:53:17,19254,78184,false
A different take! https://t.co/XKnQ6XTF0k,10-10-2019 01:55:32,11304,45853,false
RT @ABCPolitics: President Trump criticizes Steve Kerr and Gregg Popovich — both vocal critics of Trump — when asked about China putting pr…,10-10-2019 01:35:34,12710,0,true
“I don’t think it’s a Whistleblower at all. I think this is an anonymous source for the Democratic Staff in the House of Representatives. This is an insult to real Whistleblowers. Actual Whistleblowers go on to have their whole lives upended.” John Kiriakou  @TuckerCarlson,10-10-2019 01:34:14,20787,75732,false
https://t.co/I6VsoDIQQp,10-10-2019 00:10:19,18392,58771,false
The hardest thing I have to do as President... https://t.co/6bzwh78I00,10-09-2019 23:30:16,30597,108455,false
Sleepy Joe Biden! https://t.co/oZtytImXqq,10-09-2019 18:12:21,28518,82052,false
So pathetic to see Sleepy Joe Biden who with his son Hunter and to the detriment of the American Taxpayer has ripped off at least two countries for millions of dollars calling for my impeachment - and I did nothing wrong. Joe’s Failing Campaign gave him no other choice!,10-09-2019 17:55:33,26394,107783,false
Only 25 percent want the President Impeached which is pretty low considering the volume of Fake News coverage but pretty high considering the fact that I did NOTHING wrong. It is all just a continuation of the greatest Scam and Witch Hunt in the history of our Country!,10-09-2019 16:27:46,24177,101803,false
So why is someone a good or great President if they needed to Spy on someone else’s Campaign in order to win (that didn’t work out so well) and if they were unable to fill 142 important Federal Judgeships (a record by far) handing them all to me to choose. Will have 182 soon!,10-09-2019 16:22:50,17463,73538,false
....DACA stand with all of its negative legal implications the Republicans and Democrats will have a DEAL to let them stay in our Country in very short order. It would actually benefit DACA and be done the right way!,10-09-2019 14:32:04,11823,49174,false
President Obama said that he did not have the right to sign DACA that it will never hold up in court. He signed it anyway! If the Supreme Court upholds DACA it gives the President extraordinary powers far greater than ever thought. If they do what is right and do not let......,10-09-2019 14:32:03,15491,60937,false
So why is someone a good or great President if they needed to Spy on someone else’s Campaign in order to win (that didn’t work out so well) and if they were unable to fill 142 important Federal Judgeships (a record by far) handing them all to me to chose. Will have 182 soon!,10-09-2019 14:19:06,8560,31577,false
RT @IngrahamAngle: Dems are now willing to hurt our economy AND the economy of Mexico—all to deny Trump a win on USMCA.  Mexico is urging P…,10-09-2019 14:10:57,17447,0,true
Crooked Hillary should try it again! https://t.co/UjfIpZp1FA,10-09-2019 14:10:41,25262,97188,false
RT @Jim_Jordan: Democrats are so busy “striking while the iron is hot” that they didn’t even have a vote to start their crazy impeachment p…,10-09-2019 14:08:02,20083,0,true
True. Should have never been there in the first place! https://t.co/kVXtpB23Wy,10-09-2019 14:07:38,8851,34158,false
Why doesn’t the ICIG do something about this Scam? He should have never let it start a Dem Hoax! https://t.co/UCbObppWbA,10-09-2019 14:06:04,10573,39815,false
Adam Schiff is a disgrace to our Country! https://t.co/4pM3j1GLev,10-09-2019 14:02:13,15421,57085,false
RT @michaelbeatty3: BOOM@MariaBartiromo is hearing..?IG REPORT OCT 18TH?THICK AS A TELEPHONE BOOK @realDonaldTrump #PANIC #WednesdayWisd…,10-09-2019 14:00:15,10517,0,true
So true Don and this was a big lie. Look what happened to Friends of Trump for less. Can’t let this pass! https://t.co/u2To514DNq,10-09-2019 13:59:32,9804,35903,false
RT @GOP: Every 2020 campaign needs to be asked: Did the whistleblower communicate with you or any of your associates prior to or after the…,10-09-2019 13:56:09,9186,0,true
RT @AmericaNewsroom: COMING UP: @Jim_Jordan joins us at 10:00 ET! #nine2noon https://t.co/0bf8bbTzI8,10-09-2019 13:55:50,3909,0,true
"RT @MattWolking: Democrats are “deposing witnesses behind closed doors &amp; denying Republicans fair time to ask questions &amp; the right to call…,10-09-2019 13:55:17,9838,0,true"
RT @DonaldJTrumpJr: It’s good that this partisan hit job is coming to light but based on the bullshit of the last 3 years did anyone really…,10-09-2019 13:54:31,10900,0,true
But we are now for the first time giving companies a better alternative! https://t.co/jJFKywyIGw,10-09-2019 13:51:14,8725,32893,false
Great support from GOP in fighting the Radical Left Do Nothing Democrats! https://t.co/qjskHYkQpD,10-09-2019 13:49:45,9832,34628,false
They don’t have a clue but I do. The USA is doing great despite the Fed! https://t.co/85aW2YGehY,10-09-2019 13:47:18,7809,30617,false
RT @MariaBartiromo: https://t.co/s6LoemTLmR @MorningsMaria @FoxBusiness,10-09-2019 13:44:30,6684,0,true
The so-called Whistleblower before knowing I was going to release the exact Transcript stated that my call with the Ukrainian President was “crazy frightening and completely lacking in substance related to national security.” This is a very big Lie. Read the Transcript!,10-09-2019 12:43:45,20629,85357,false
....No Pressure at all said Ukraine! Very congenial a perfect call. The Whistleblower and others spoke BEFORE seeing the Transcript. Now they must apologize to me and stop this ridiculous impeachment!,10-09-2019 12:43:45,12675,59822,false
The Do Nothing Democrats are Con Artists only looking to hurt the Republican Party and President. Their total focus is 2020 nothing more and nothing less. The good news is that WE WILL WIN!!!!,10-09-2019 12:22:04,16738,71035,false
"....IN THE HISTORY OF OUR COUNTRY! We went to war under a false &amp; now disproven premise WEAPONS OF MASS DESTRUCTION. There were NONE! Now we are slowly &amp; carefully bringing our great soldiers &amp; military home. Our focus is on the BIG PICTURE! THE USA IS GREATER THAN EVER BEFORE!,10-09-2019 12:14:03,19662,77850,false"
The United States has spent EIGHT TRILLION DOLLARS fighting and policing in the Middle East. Thousands of our Great Soldiers have died or been badly wounded. Millions of people have died on the other side. GOING INTO THE MIDDLE EAST IS THE WORST DECISION EVER MADE.....,10-09-2019 12:14:02,27560,105425,false
RT @SenatorBurr: Wishing an easy and meaningful fast to all those observing Yom Kippur today. https://t.co/inRHZzxzRK,10-09-2019 11:38:44,3840,0,true
Fighting between various groups that has been going on for hundreds of years. USA should never have been in Middle East. Moved our 50 soldiers out. Turkey MUST take over captured ISIS fighters that Europe refused to have returned. The stupid endless wars for us are ending! https://t.co/Fbcem9i55Z,10-09-2019 11:36:10,16227,58379,false
So make all Member Countries pay not just the United States! https://t.co/IVbE4MqBVl,10-09-2019 11:17:12,14140,52176,false
He should be Impeached for Fraud! https://t.co/lu3xKFQaON,10-09-2019 11:14:30,12952,45482,false
RT @jasonrantz: Must watch Tucker Carlson segment! https://t.co/HdvFkjIj3n,10-09-2019 11:12:25,9439,0,true
The Whistleblower’s facts have been so incorrect about my “no pressure” conversation with the Ukrainian President and now the conflict of interest and involvement with a Democrat Candidate that he or she should be exposed and questioned properly. This is no Whistleblower.....,10-09-2019 11:10:14,12656,52198,false
.....The Whistleblower’s lawyer is a big Democrat. The Whistleblower has ties to one of my DEMOCRAT OPPONENTS. Why does the ICIG allow this scam to continue?,10-09-2019 11:10:14,11210,45349,false
A Total Scam by the Do Nothing Democrats. For the good of the Country this Wirch Hunt should end now! https://t.co/G2nPapozye,10-09-2019 10:47:43,12401,43787,false
So amazing! https://t.co/UG3DaSkmUc,10-09-2019 04:28:47,15693,65320,false
https://t.co/ap9wN7wkj6,10-09-2019 03:19:34,11263,35664,false
https://t.co/jZLa4vWXAZ,10-09-2019 03:16:04,10404,33073,false
Wow Just Breaking: “The (big deal) Whistleblower had a ‘PROFESSIONAL TIE’ to 2020 Democratic Candidate.” Washington Examiner @ByronYork  In other words was working with someone who was potentially running against me. Why wasn’t this reported by the ICIG? A Witch Hunt Scam!,10-09-2019 02:39:23,22801,73618,false
“Bob Mueller was pursuing the FBI Director job when he met with President Trump in 2017 Administration officials say.” @FoxNews  Bret Baier and Jake Gibson @seanhannity This is true even though Mueller denied it!,10-09-2019 02:15:19,13194,48449,false
RT @senatemajldr: The time for excuses is over. The USMCA needs to move this fall. Workers and small businesses in Kentucky and across the…,10-09-2019 02:02:19,8976,0,true
The Greatest Witch Hunt in the history of the USA! https://t.co/6FW11oLBv3,10-09-2019 02:00:39,11860,46791,false
RT @senatemajldr: The USMCA would create 176000 jobs for American workers and generate $68 billion in wealth for America. House Democrats…,10-09-2019 01:59:12,13341,0,true
Gasoline Prices in the State of California are MUCH HIGHER than anywhere else in the Nation ($2.50 vs. $4.50). I guess those very expensive and unsafe cars that they are mandating just aren’t doing the trick! Don’t worry California relief is on the way. The State doesn’t get it!,10-09-2019 01:57:35,21790,92767,false
RT @RepMarkMeadows: Reminder that while House Democrats have spent basically their entire first year as a majority this Congress throwing a…,10-09-2019 01:48:16,14626,0,true
Big Rally in Louisiana on Friday night. Must force a runoff with a Liberal Democrat Governor John Bel Edwards who has let your Taxes and Car Insurance get too high and will never protect your 2nd Amendment. Vote for one of our two great Republicans on Saturday force a runoff!,10-09-2019 01:43:15,14047,55615,false
....If there is a Runoff in Louisiana you will have a great new Republican Governor who will Cut your Taxes and Car Insurance and do a fabulous job for you and your family. Vote Republican the Party of Honest Abe Lincoln!,10-09-2019 01:43:15,10874,45131,false
This is just the beginning thank you to @ByronYork! https://t.co/1ceplqe5MZ,10-08-2019 22:28:56,19264,59728,false
The U.S. Border is SECURE! https://t.co/h9EPUPL1uS,10-08-2019 18:54:45,17642,61768,false
....In fact the “Cops For Trump” T-shirt Web Site CRASHED because of incredible volume but is now back up and running. Proceeds go to the Police Union Charities. See you on Thursday night in Minneapolis!,10-08-2019 18:40:40,16645,66105,false
Radical Left Dem Mayor of Minneapolis Jacob Frey is doing everything possible to stifle Free Speech despite a record sell-out crowd at the Target Center. Presidents Clinton and Obama paid almost nothing! The Minneapolis Police have been incredible....,10-08-2019 18:40:38,19977,76612,false
"Friday night in Louisiana will be Great. Big crowd expected. Republicans must get out and vote for either of our two incredible candidates (@DocAbraham &amp; @EddieRispone) so we can stop Left Leaning Governor John Bel Edwards from getting over 50%. We will easily win the runoff! https://t.co/TRiTu71ny2,10-08-2019 17:30:50,13614,43017,false"
RT @bennyjohnson: Mahalet was born in Ethiopia.Abandoned by her parents she lived as an impoverished orphan.Mahalet was adopted by a lo…,10-08-2019 17:15:46,33462,0,true
Hasn’t Adam Schiff been fully discredited by now? Do we have to continue listening to his lies?,10-08-2019 16:06:26,25639,105534,false
https://t.co/bh1FyxfUiA,10-08-2019 15:06:17,13964,42346,false
"Get your great T-Shirts “Cops for Trump” at https://t.co/pmhDDXsIlx  REALLY NICE! Thank you to Minneapolis Police Officers &amp; Union! @foxandfriends,10-08-2019 14:35:57,13217,45239,false"
"Someone please tell the Radical Left Mayor of Minneapolis that he can’t price out Free Speech. Probably illegal! I stand strongly &amp; proudly with the great Police Officers and Law Enforcement of Minneapolis and the Great State of Minnesota! See you Thursday Night!,10-08-2019 14:31:08,22033,83275,false"
Thank you to Lt. Bob Kroll of the great Minneapolis Police Department for your kind words on @foxandfriends. The Police are fighting the Radical Left Mayor and his ridiculous Uniform Ban. Actually I LOVE the Cops for Trump shirts. Want to bring some home. I am with you 100%!!!!,10-08-2019 14:25:06,15904,61611,false
"I think that Crooked Hillary Clinton should enter the race to try and steal it away from Uber Left Elizabeth Warren. Only one condition. The Crooked one must explain all of her high crimes and misdemeanors including how &amp; why she deleted 33000 Emails AFTER getting “C” Subpoena!,10-08-2019 14:06:29,32589,124168,false"
....to see. Importantly Ambassador Sondland’s tweet which few report stated “I believe you are incorrect about President Trump’s intentions. The President has been crystal clear: no quid pro quo’s of any kind.” That says it ALL!,10-08-2019 13:23:35,15048,60046,false
I would love to send Ambassador Sondland a really good man and great American to testify but unfortunately he would be testifying before a totally compromised kangaroo court where Republican’s rights have been taken away and true facts are not allowed out for the public....,10-08-2019 13:23:19,20797,84040,false
....understands that while we only had 50 soldiers remaining in that section of Syria and they have been removed any unforced or unnecessary fighting by Turkey will be devastating to their economy and to their very fragile currency. We are helping the Kurds financially/weapons!,10-08-2019 12:55:13,12558,52507,false
We may be in the process of leaving Syria but in no way have we Abandoned the Kurds who are special people and wonderful fighters. Likewise our relationship with Turkey a NATO and Trading partner has been very good. Turkey already has a large Kurdish population and fully....,10-08-2019 12:55:12,16497,69208,false
.....good health at my request Pastor Brunson who had many years of a long prison term remaining. Also remember and importantly that Turkey is an important member in good standing of NATO. He is coming to the U.S. as my guest on November 13th. #ENDENDLESSWARS,10-08-2019 12:30:11,11721,50554,false
So many people conveniently forget that Turkey is a big trading partner of the United States in fact they make the structural steel frame for our F-35 Fighter Jet. They have also been good to deal with helping me to save many lives at Idlib Province and returning in very.....,10-08-2019 12:30:10,14731,63520,false
The lightweight mayor is hurting the great police and other wonderful supporters. 72000 ticket requests already. Dump Frey and Omar! Make America Great Again! https://t.co/ibTqvSbsbn,10-08-2019 12:10:17,19940,61882,false
"RT @toddstarnes: EXTORTION! Minneapolis Mayor Tries to Shut Down Trump's ""Keep America Great"" Rally https://t.co/oHprL8dmvR via @toddstarnes,10-08-2019 12:04:18,13917,0,true"
RT @parscale: This is an outrageous abuse of power by a liberal mayor trying to deny the rights of his own city’s residents just because he…,10-08-2019 12:04:13,11921,0,true
Thank you Joni! https://t.co/1DoUqOvOpp,10-08-2019 12:03:30,8864,38813,false
RT @TeamTrump: President @realDonaldTrump is negotiating REAL trade deals for the American people.He’s made fairer trade deals with:? J…,10-08-2019 04:24:13,9002,0,true
RT @TeamTrump: WATCH: President @realDonaldTrump discusses signing two early outcomes from trade negotiations with Japan!1?? Will allow b…,10-08-2019 04:23:32,8126,0,true
RT @WhiteHouse: President @realDonaldTrump just signed two new trade agreements with Japan changing the game for American farmers and ranc…,10-08-2019 04:23:05,12097,0,true
RT @PressSec: Our Commander-in-Chief @realDonaldTrump has made it his priority to keep this country safe and empower our military leaders!…,10-08-2019 04:22:14,8279,0,true
RT @CLewandowski_: Great to be on with @LouDobbs reminding the American people of the Promises Made Promises Kept by @realDonaldTrump http…,10-08-2019 04:21:54,7686,0,true
RT @parscale: The radical Mayor of Minneapolis @Jacob_Frey is abusing his power in an attempt to block the President's supporters from se…,10-08-2019 04:21:34,16385,0,true
RT @SteveScalise: This entire process has been a scam.Dems now plan to only allow themselves and their staff to know the whistleblower’s…,10-08-2019 04:14:55,17114,0,true
Adam should be Impeached! https://t.co/q7YRUWsJxy,10-08-2019 04:13:31,19833,69447,false
Great book! https://t.co/i6GwghuEsU,10-08-2019 04:11:10,7034,29237,false
"RT @MZHemingway: VDH: ""The only Trump 'crime' was in his winning an election he was not supposed to win."" https://t.co/OktSCWn3dC,10-08-2019 04:09:31,8776,0,true"
RT @AP_Scoop: FBI Lovebirds premieres TONIGHT at 9PM EST!  Don't forget to sign up at https://t.co/0waUPlIErW so you see the video as soon…,10-08-2019 04:08:57,6286,0,true
RT @seanmdav: Lawmakers in both chambers have demanded that IC IG Michael Atkinson explain why he backdated to August secret changes he mad…,10-08-2019 04:06:57,12635,0,true
RT @JohnCornyn: The do it in secret cherry pick and leak whatever furthers their narrative.  Put it out there for all to see. https://t.co…,10-08-2019 04:06:01,8726,0,true
RT @MZHemingway: County Records Contradict Warren’s Claim She Was Fired Over Pregnancy  https://t.co/uJXjq96r7e,10-08-2019 04:05:29,8780,0,true
RT @brithume: Uh oh. https://t.co/uFnwzCPT0f,10-08-2019 04:05:26,9153,0,true
RT @KimStrassel: When even the WaPo fact checkers can't avoid calling out Schiff it's bad....  https://t.co/UKIRguaTrZ,10-08-2019 04:04:25,8956,0,true
"RT @cathybuffaloe: ""If the public can’t trust Mr. Schiff to be honest about the origins of his information why should they trust his claim…,10-08-2019 04:04:22,6912,0,true"
RT @ShannonBream: Per Catherine Herridge:  IC Inspector General told lawmakers the whistleblower did not disclose contact w Schiff/Committe…,10-08-2019 04:02:14,12265,0,true
RT @KimStrassel: Kimberley Strassel on Dems' 'mystifying' impeachment push: Americans will see the 'double standard' https://t.co/aAYlcTcY1…,10-08-2019 04:01:58,5694,0,true
RT @KimStrassel: Impeachment insanity. The Kavanaugh hit. FBI/DOJ abuse of power. The Mueller mess. Leaks. Media malpractice. In just 10 da…,10-08-2019 04:01:46,6477,0,true
RT @hughhewitt: I have promoted @KimStrassel book frequently on the air and in two @washingtonpost columns because it persuasively and succ…,10-08-2019 04:01:18,4356,0,true
RT @MZHemingway: EXCLUSIVE: Report Shows FBI Official Received Sports Tickets From CNN Reporter And Lied About It To Investigators https://…,10-08-2019 03:57:29,10085,0,true
RT @GOPChairwoman: New data is out on median income growth:Under Barack Obama incomes rose $11 a month.Under @realDonaldTrump incomes…,10-08-2019 03:54:58,14990,0,true
“There are no felonies there are no Impeachable offenses. The Constitution’s very clear that you need bribery treason or other high crimes and misdemeanors. You can’t be impeached for the conduct that’s been alleged in this case.” @AlanDersh Dershowitz. @seanhannity  A Scam!,10-08-2019 03:52:37,15595,56568,false
RT @realDonaldTrump: https://t.co/4zENOQPQ11,10-08-2019 03:42:58,26470,0,true
RT @JesseBWatters: This is why the democrats are so nervous. Because President @realdonaldtrump is finally dialing in on the corruption and…,10-08-2019 03:42:53,16956,0,true
RT @Jim_Jordan: “Democrats trying to impeach President Trump are misusing their authority”https://t.co/rnajju0GC4,10-08-2019 03:42:28,15728,0,true
RT @IvankaTrump: Today the USA and Japan signed 2 new trade agreements ???? ????1) Agricultural Agt: +90% of US ag imports into Japan will be…,10-08-2019 03:40:54,11280,0,true
RT @trish_regan: DREAM BIG and always be open to opportunities – that’s @IvankaTrump’s advice to all #Americans – watch: https://t.co/JekyV…,10-08-2019 03:37:15,4962,0,true
https://t.co/4zENOQPQ11,10-07-2019 21:54:13,26470,85564,false
Thank you @HeyTammyBruce! https://t.co/WYtJQmWv26,10-07-2019 16:52:40,17998,56600,false
The Truth About Impeachment@SteveHiltonx @NextRevFNC https://t.co/3Pe2zClfUK,10-07-2019 16:48:06,14131,40080,false
As I have stated strongly before and just to reiterate if Turkey does anything that I in my great and unmatched wisdom consider to be off limits I will totally destroy and obliterate the Economy of Turkey (I’ve done before!). They must with Europe and others watch over...,10-07-2019 15:38:09,40657,145524,false
....the captured ISIS fighters and families. The U.S. has done far more than anyone could have ever expected including the capture of 100% of the ISIS Caliphate. It is time now for others in the region some of great wealth to protect their own territory. THE USA IS GREAT!,10-07-2019 15:38:09,19425,83444,false
RT @Doranimated: From the archives | Surprised by what you're seeing in Northern Syria? I'm not. Back in January 2018 I explained the dile…,10-07-2019 15:26:47,6434,0,true
RT @Doranimated: We aligned under Obama not with “the Kurds” but with the PKK the sworn enemy of the Turkish Republic our ally.  We were…,10-07-2019 15:26:29,7734,0,true
RT @hughhewitt: Turkey can’t want a war with Kurds but if it does we can’t be killing Turks with Americans throughout Turkey our base ther…,10-07-2019 15:25:40,4997,0,true
RT @hughhewitt: Stream of stories in @Jerusalem_Post about @realDonaldTrump and Turkey: https://t.co/iTl0I0iIpd Now breaking news of an Erd…,10-07-2019 15:25:02,4994,0,true
RT @hughhewitt: I went w/ @AmbJohnBolton to Jerusalem and Ankara in January Michael. I don’t know what we can do other than a staged withdr…,10-07-2019 15:24:18,4240,0,true
RT @KurtSchlichter: Turkey is invading Northrrn Syria.The President is keeping us out of it.The gang that never met a war they didn’t w…,10-07-2019 15:23:09,12289,0,true
"....down watching over a quagmire &amp; spending big dollars to do so. When I took over our Military was totally depleted. Now it is stronger than ever before. The endless and ridiculous wars are ENDING! We will be focused on the big picture knowing we can always go back &amp; BLAST!,10-07-2019 15:20:49,15897,70233,false"
"I was elected on getting out of these ridiculous endless wars where our great Military functions as a policing operation to the benefit of people who don’t even like the USA. The two most unhappy countries at this move are Russia &amp; China because they love seeing us bogged.....,10-07-2019 15:20:48,21442,89257,false"
The Radical Left Democrats have failed on all fronts so now they are pushing local New York City and State Democrat prosecutors to go get President Trump. A thing like this has never happened to any President before. Not even close!,10-07-2019 14:20:26,18981,71892,false
....doesn’t even include the almost $2000 that the families got from the Trump Tax Cut.” Stephen Moore Freedomworks  That means $5000 to $6000 more in disposable yearly income that Americans have right now because of President Trump!,10-07-2019 14:01:05,11867,49385,false
Heritage Foundation “These numbers are blockbusters. Just since Donald Trump took office Median Family Incomrs are up over $4100. In 8 years under President Obama they only went up $1000. In one third the time President Trump has increased incomes 4 times as much and that...,10-07-2019 14:01:04,18165,69808,false
“Incomes much higher under Trump than Bush Obama.” @foxandfriends And almost everything else is better also (except I am driving the Deep State and the Radical Left Do Nothing Democrats CRAZY)!,10-07-2019 13:38:21,14736,58259,false
“IG: DECLASSIFIED INFORMATION CONTRADICTS THE WHISTLEBLOWER.” @foxandfriends  But why are people surprised? The “partisan” Whistleblower was very wrong on what was said on my perfect “no pressure” call with the Ukrainian President. Bring in another Whistleblower from the bench!,10-07-2019 12:04:45,17105,61675,false
We just WON the big court case on Net Neutrality Rules! A great win for the future and speed of the internet. Will lead to many big things including 5G. Congratulations to the FCC and its Chairman Ajit Pai!,10-07-2019 11:51:43,18538,78241,false
...figure the situation out and what they want to do with the captured ISIS fighters in their “neighborhood.” They all hate ISIS have been enemies for years. We are 7000 miles away and will crush ISIS again if they come anywhere near us!,10-07-2019 11:40:36,15906,70940,false
....almost 3 years but it is time for us to get out of these ridiculous Endless Wars many of them tribal and bring our soldiers home. WE WILL FIGHT WHERE IT IS TO OUR BENEFIT AND ONLY FIGHT TO WIN. Turkey Europe Syria Iran Iraq Russia and the Kurds will now have to.....,10-07-2019 11:40:35,16178,68438,false
....including capturing thousands of ISIS fighters mostly from Europe. But Europe did not want them back they said you keep them USA! I said “NO we did you a great favor and now you want us to hold them in U.S. prisons at tremendous cost. They are yours for trials.” They.....,10-07-2019 11:40:34,7294,26248,false
.....again said “NO” thinking as usual that the U.S. is always the “sucker” on NATO on Trade on everything. The Kurds fought with us but were paid massive amounts of money and equipment to do so. They have been fighting Turkey for decades. I held off this fight for....,10-07-2019 11:40:34,8006,28497,false
The United States was supposed to be in Syria for 30 days that was many years ago. We stayed and got deeper and deeper into battle with no aim in sight. When I arrived in Washington ISIS was running rampant in the area. We quickly defeated 100% of the ISIS Caliphate.....,10-07-2019 11:40:33,21265,85756,false
....This makes Nervous Nancy every bit as guilty as Liddle’ Adam Schiff for High Crimes and Misdemeanors and even Treason. I guess that means that they along with all of those that evilly “Colluded” with them must all be immediately Impeached!,10-07-2019 02:27:50,27178,95502,false
"Nancy Pelosi knew of all of the many Shifty Adam Schiff lies and massive frauds perpetrated upon Congress and the American people in the form of a fraudulent speech knowingly delivered as a ruthless con and the illegal meetings with a highly partisan “Whistleblower” &amp; lawyer...,10-07-2019 02:27:49,28742,100736,false"
.@60Minutes “forgot” to report that we are helping the great farmers of the USA to the tune of 28 Billion Dollars for the last two years paid for out of Tariffs paid to the United States by China for targeting the farmer. They devalued their currency therefore paying the cost!,10-06-2019 23:54:51,20112,71366,false
Unemployment Rate just dropped to 3.5% the lowest in more that 50 years. Is that an impeachable event for your President?,10-06-2019 23:39:08,34491,176828,false
Gerry Baker of @WSJatLarge  “Do you think what you’ve seen rises to the level of impeachment?” Ken Starr Clinton Special Prosecutor. “I don’t!”,10-06-2019 23:35:53,12378,50141,false
Sleepy Eyes Chuck Todd of “Meet the Press” had a total meltdown in his interview with highly reaspected Senator @RonJohnsonWI. Seems that a not very bright Chuck just wasn’t getting the answers he was looking for in order to make me look as bad as possible. I did NOTHING wrong!,10-06-2019 23:25:10,17452,68631,false
Join me at the Target Center in Minneapolis Minnesota this Thursday October 10th at 7:00pm! Tickets: https://t.co/xqJzZt7gsp https://t.co/3YWJOo6MnZ,10-06-2019 23:22:17,13358,44548,false
Good job I must say by Bob Woodward on “Deface the Nation.” The CBS no name host(ess) and other guest Peter Baker of The Failing New York Times were totally biased boring and wrong (as usual) but Woodward was cool calm and interesting. Thank you Bob!,10-06-2019 23:05:39,14488,66813,false
RT @senjudiciary: TODAY: Chairman @LindseyGrahamSC urges Prime Ministers of Australia Italy and the United Kingdom to continue working wit…,10-06-2019 22:05:35,9228,0,true
RT @LindseyGrahamSC: Who were these people? What were they up to?    Only by full disclosure can President @realDonaldTrump adequately…,10-06-2019 22:05:23,8901,0,true
RT @LindseyGrahamSC: Also House Republicans should have the ability to find out ALL THOSE involved in providing information to the whistle…,10-06-2019 22:05:18,9157,0,true
RT @LindseyGrahamSC: It’s not right Democrats in the House helped the whistleblower prepare their complaint.  https://t.co/LpE7y2bVFb,10-06-2019 22:05:03,16025,0,true
RT @senjudiciary: @LindseyGrahamSC @TheJusticeDept Chairman Graham noted “That the Attorney General is holding meetings with your countr…,10-06-2019 22:04:53,6631,0,true
Democrat lawyer is same for both Whistleblowers? All support Obama and Crooked Hillary. Witch Hunt! https://t.co/KL78g24AXx,10-06-2019 22:03:03,19250,65478,false
"RT @w_terrence: I MET PRESIDENT TRUMP TODAY! Growing up I went from foster house to foster house &amp; i never thought I would be at the Whit…,10-06-2019 21:33:42,46207,0,true"
"RT @w_terrence: 2 TIME LOSING MITT ROMNEYRomney begged President Trump to endorse him in 2012 &amp; now he’s always attacking Trump. UNLOYAL!…,10-06-2019 21:32:58,20964,0,true"
DRAIN THE SWAMP!,10-06-2019 20:13:55,31721,145927,false
Will be in Minnesota on Thursday night. Massive response crowd and enthusiasm (actually all over the Country) will be beyond belief! Same thing in Louisiana on Friday. Big and Bold USA!,10-06-2019 20:13:33,18197,71848,false
https://t.co/Xsk50hrvvW,10-06-2019 19:19:30,12702,41802,false
https://t.co/Q6LzFFTLyX,10-06-2019 19:17:54,12425,41594,false
RT @RepChrisStewart: Dems have been trying for 3 years to impeach the President. They aren’t “pained” by this. They’re excited. And it’s te…,10-06-2019 18:01:04,9012,0,true
Going to Louisiana on Friday night for a big Republican Rally. Keep Democrat Governor Edwards under 50% force a runoff and have a great new Republican Governor! Voting on Saturday. Information for Rally to follow.,10-06-2019 17:37:41,17044,63716,false
#DONOTHINGDEMOCRATS,10-06-2019 16:56:47,19958,79579,false
The Biden family was PAID OFF pure and simple! The fake news must stop making excuses for something that is totally inexcusable. Sleepy Joe said he never spoke to the Ukrainian company and then the picture came out where he was playing golf with the company boss and Hunter.....,10-06-2019 16:42:26,29066,104929,false
"....And by the way I would LOVE running against 1% Joe Biden - I just don’t think it’s going to happen. Sleepy Joe won’t get to the starting gate &amp; based on all of the money he &amp; his family probably “extorted” Joe should hang it up. I wouldn’t want him dealing with China &amp; U!,10-06-2019 16:42:26,17821,73750,false"
"....and separately got 1.5 Billion Dollars from China despite no experience and for no apparent reason. There is NO WAY these can be legitimate transactions? As lawyers &amp; others have stated as President I have an OBLIGATION to look into possible or probable CORRUPTION!,10-06-2019 14:58:32,19476,75076,false"
It is INCREDIBLE to watch and read the Fake News and how they pull out all stops to protect Sleepy Joe Biden and his thrown out of the Military son Hunter who was handed $100000 a month (PlusPlus) from a Ukrainian based company even though he had no experience in energy...,10-06-2019 14:58:31,24157,91182,false
The Democrats are lucky that they don’t have any Mitt Romney types. They may be lousy politicians with really bad policies (Open Borders Sanctuary Cities etc.) but they stick together!,10-06-2019 13:25:38,18835,79558,false
95% Approval Rating in Republican Party. Thank you!,10-06-2019 13:24:32,24421,141737,false
RT @GOPChairwoman: Dollars are the real polls right now. We’re DOUBLE where President Obama was at this point in his re-election. Ameri…,10-06-2019 13:22:59,13657,0,true
"RT @GOPChairwoman: Don’t miss out on the latest “Bombshell Report"" about @realDonaldTrump.Unemployment for Hispanic and African-Americans…,10-06-2019 13:22:13,8930,0,true"
The Do Nothing Democrats are being exposed! https://t.co/Z5G5oEQOqs,10-06-2019 13:21:45,16779,59486,false
RT @realDonaldTrump: Book is doing really well. A study in unfairness to a potentially great Justice! https://t.co/i6GwghuEsU,10-06-2019 13:18:12,10509,0,true
The great Scam is being revealed! https://t.co/Ny429UTVUn,10-06-2019 13:14:00,17749,60717,false
